folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
33,MobileNetV2,128,0.3,0.3,32,7,0.9825345277786255,0.9813311696052551,0.9821283221244812,0.9813311696052551,0.9817264080047607,0.9822399616241455,0.9635517001152039,0.9987661242485046,4836.0,4832.0,92.0,88.0,69.35368824005127,0.963942289352417,0.963942289352417,0.963942289352417,0.963942289352417,0.963942289352417,0.963942289352417,0.9278846383094788,0.9922145009040833,1203.0,1203.0,45.0,45.0,0.8110573291778564
34,MobileNetV2,128,0.3,0.3,32,1,0.9660164713859558,0.9658085107803345,0.9656143188476562,0.9659455418586731,0.9658195376396179,0.9659495949745178,0.9318546652793884,0.9933269619941711,4802.0,4803.0,170.0,171.0,38.78958773612976,0.9202302694320679,0.920922577381134,0.9194079041481018,0.9210526347160339,0.9208136200904846,0.9184032082557678,0.8406835794448853,0.9765090942382812,1118.0,1120.0,96.0,98.0,0.7913978099822998
35,MobileNetV2,128,0.3,0.3,32,23,0.9983887076377869,0.998388409614563,0.9981873035430908,0.9983974099159241,0.9982956051826477,0.9982092380523682,0.9966036677360535,0.9999879002571106,4956.0,4957.0,8.0,9.0,151.57675290107727,0.9662829041481018,0.967051088809967,0.9654605388641357,0.9671052694320679,0.9661523699760437,0.9657346606254578,0.9325834512710571,0.986825168132782,1174.0,1176.0,40.0,42.0,0.8025944232940674
36,MobileNetV2,128,0.3,0.3,32,10,0.9874162673950195,0.9870050549507141,0.9866044521331787,0.987006425857544,0.9867994785308838,0.9866542816162109,0.9736546277999878,0.9984858632087708,4861.0,4863.0,64.0,66.0,84.70519423484802,0.9559294581413269,0.9559999704360962,0.9575320482254028,0.9559294581413269,0.9567800760269165,0.95745450258255,0.9134834408760071,0.9736883044242859,1195.0,1193.0,55.0,53.0,0.815971851348877
37,MobileNetV2,128,0.3,0.3,32,20,0.9992047548294067,0.9992046356201172,0.9990059733390808,0.9992088675498962,0.9991084337234497,0.999017059803009,0.9982229471206665,0.9999985694885254,5025.0,5026.0,4.0,5.0,136.56945943832397,0.9635416865348816,0.9626736044883728,0.9626736044883728,0.9626736044883728,0.9626736044883728,0.9626736044883728,0.9253472089767456,0.9842337965965271,1109.0,1109.0,43.0,43.0,0.7618958950042725
38,MobileNetV2,128,0.3,0.3,32,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4958.0,4958.0,0.0,0.0,131.96688270568848,0.9597039222717285,0.9597039222717285,0.9597039222717285,0.9597039222717285,0.9597039222717285,0.9597039222717285,0.9194079041481018,0.9750452637672424,1167.0,1167.0,49.0,49.0,0.8173887729644775
39,MobileNetV2,128,0.3,0.3,32,0,0.9169983863830566,0.9253205060958862,0.9253205060958862,0.9173964858055115,0.9171677231788635,0.9178056716918945,0.8350245952606201,0.9759516716003418,5774.0,5774.0,466.0,466.0,34.789039850234985,0.8462837934494019,0.8530434966087341,0.8285472989082336,0.8572635054588318,0.8400694131851196,0.8346993327140808,0.6866388320922852,0.9207490682601929,981.0,1015.0,169.0,203.0,0.8441998958587646
40,MobileNetV2,128,0.3,0.3,32,11,0.9850142002105713,0.9846278429031372,0.9858242273330688,0.9846774339675903,0.9852943420410156,0.985898494720459,0.9706005454063416,0.9992172718048096,4868.0,4862.0,76.0,70.0,90.8912136554718,0.9703525900840759,0.9695756435394287,0.9703525900840759,0.9695512652397156,0.9699704051017761,0.9703267216682434,0.9399151802062988,0.9853849411010742,1211.0,1210.0,38.0,37.0,0.8016648292541504
41,MobileNetV2,128,0.3,0.3,32,9,0.9882851839065552,0.9886845946311951,0.9882851839065552,0.9886307120323181,0.9883654117584229,0.9882510304450989,0.9768354892730713,0.9991055727005005,4893.0,4895.0,56.0,58.0,80.2379744052887,0.9605262875556946,0.9605262875556946,0.9605262875556946,0.9605262875556946,0.9605261087417603,0.9605512022972107,0.92107754945755,0.9798449873924255,1168.0,1168.0,48.0,48.0,0.8600232601165771
42,MobileNetV2,128,0.3,0.3,32,24,0.999596118927002,0.999596118927002,0.999596118927002,0.9995967745780945,0.9995967745780945,0.9995967745780945,0.999193549156189,0.999998927116394,4950.0,4950.0,2.0,2.0,157.88659477233887,0.9671052694320679,0.9663106203079224,0.9671052694320679,0.9662829041481018,0.9667003750801086,0.9671052694320679,0.9334006309509277,0.9781162142753601,1176.0,1175.0,41.0,40.0,0.8066134452819824
