folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
43,MobileNetV3Small,128,0.3,0.3,32,3,0.9066364169120789,0.9053108096122742,0.9064303636550903,0.9049342274665833,0.9056137204170227,0.906144380569458,0.8112186193466187,0.9649829864501953,4398.0,4392.0,460.0,454.0,48.249271631240845,0.6432926654815674,0.8627451062202454,0.13414634764194489,0.9786585569381714,0.22392837703227997,0.5311747193336487,0.21400555968284607,0.7136063575744629,176.0,1284.0,28.0,1136.0,0.7919166088104248
44,MobileNetV3Small,128,0.3,0.3,32,0,0.8248782753944397,0.7558101415634155,0.7400640845298767,0.8200080990791321,0.8198023438453674,0.8216915130615234,0.6411811709403992,0.8195261359214783,4618.0,4748.0,1492.0,1622.0,34.9293692111969,0.5132812261581421,0.5132812261581421,0.5132812261581421,0.5132812261581421,0.5132812261581421,0.5132812261581421,0.02656250074505806,0.5586498975753784,657.0,657.0,623.0,623.0,1.1082088947296143
45,MobileNetV3Small,128,0.3,0.3,32,6,0.9343668222427368,0.9329182505607605,0.9351721405982971,0.9323775172233582,0.9337087869644165,0.9346173405647278,0.867262601852417,0.9817403554916382,4645.0,4633.0,334.0,322.0,64.12243676185608,0.6940789222717285,0.5038560628890991,0.9671052694320679,0.04769736900925636,0.6624448299407959,0.4302631616592407,0.03180404379963875,0.6060121655464172,1176.0,58.0,1158.0,40.0,0.7769389152526855
46,MobileNetV3Small,128,0.3,0.3,32,0,0.8193109035491943,0.7542586326599121,0.8202319741249084,0.8092948794364929,0.8095448017120361,0.8116567134857178,0.6206023097038269,0.8622772097587585,5092.0,4549.0,1659.0,1116.0,34.05547761917114,0.5,0.5,0.5,0.5,0.4999999403953552,0.5,0.0,0.43493878841400146,592.0,592.0,592.0,592.0,0.7648797035217285
47,MobileNetV3Small,128,0.3,0.3,32,1,0.8833807110786438,0.8824244737625122,0.8843966126441956,0.8822115659713745,0.8834295868873596,0.8845879435539246,0.7670062184333801,0.9487992525100708,4353.0,4342.0,580.0,569.0,40.39268112182617,0.6025640964508057,0.5002003908157349,1.0,0.0008012820617295802,0.6668464541435242,0.025641022250056267,0.0032304655760526657,0.6325152516365051,1248.0,1.0,1247.0,0.0,0.782710075378418
48,MobileNetV3Small,128,0.3,0.3,32,0,0.8282245397567749,0.7200055122375488,0.8372130393981934,0.8202627301216125,0.8211222887039185,0.8224280476570129,0.6429606676101685,0.8396803140640259,5251.0,4230.0,2042.0,1021.0,34.69007849693298,0.5104166865348816,0.5104166865348816,0.5104166865348816,0.5104166865348816,0.5104166269302368,0.5104166865348816,0.02083333395421505,0.5119286179542542,588.0,588.0,564.0,564.0,0.7646937370300293
49,MobileNetV3Small,128,0.3,0.3,32,0,0.8273133039474487,0.7944825291633606,0.7057566046714783,0.8220373392105103,0.8198013305664062,0.8199273347854614,0.6412868499755859,0.8295018076896667,4291.0,4970.0,1110.0,1789.0,33.5929012298584,0.503125011920929,0.503125011920929,0.503125011920929,0.503125011920929,0.5031249523162842,0.503125011920929,0.0062500000931322575,0.557481050491333,644.0,644.0,636.0,636.0,0.7870180606842041
50,MobileNetV3Small,128,0.3,0.3,32,0,0.8131048679351807,0.743759036064148,0.7400640845298767,0.8062499761581421,0.8075416684150696,0.808461606502533,0.6155003905296326,0.8051056265830994,4618.0,4649.0,1591.0,1622.0,33.56139659881592,0.5049341917037964,0.5049341917037964,0.5049341917037964,0.5049341917037964,0.5049341320991516,0.5049341917037964,0.009868420660495758,0.5452654361724854,614.0,614.0,602.0,602.0,0.7700610160827637
51,MobileNetV3Small,128,0.3,0.3,32,0,0.8286226391792297,0.7567653059959412,0.7663461565971375,0.8260350227355957,0.8243237137794495,0.8238102793693542,0.6496040225028992,0.795047402381897,4782.0,4703.0,1537.0,1458.0,35.44107127189636,0.5147569179534912,0.5147569179534912,0.5147569179534912,0.5147569179534912,0.5147569179534912,0.5147569179534912,0.0295138880610466,0.5818376541137695,593.0,593.0,559.0,559.0,1.0541632175445557
52,MobileNetV3Small,128,0.3,0.3,32,0,0.8223790526390076,0.7546341419219971,0.7593259215354919,0.8120967745780945,0.8129814267158508,0.8138728737831116,0.6263169050216675,0.7834779024124146,4641.0,4603.0,1509.0,1471.0,35.35346436500549,0.5184294581413269,0.5184294581413269,0.5184294581413269,0.5184294581413269,0.5184294581413269,0.5184294581413269,0.036858975887298584,0.530979335308075,647.0,647.0,601.0,601.0,0.7616913318634033
53,MobileNetV3Small,128,0.3,0.3,32,0,0.8180146813392639,0.7544146776199341,0.7509765625,0.8157680034637451,0.8123805522918701,0.8114463090896606,0.6264471411705017,0.7984519004821777,4614.0,4642.0,1502.0,1530.0,33.82534885406494,0.5078125,0.5078125,0.5078125,0.5078125,0.5078124403953552,0.5078125,0.015625,0.5595260858535767,650.0,650.0,630.0,630.0,0.7839794158935547
54,MobileNetV3Small,128,0.3,0.3,32,1,0.8861415982246399,0.8863363862037659,0.8847457766532898,0.8866657018661499,0.8855815529823303,0.8854745030403137,0.7718170285224915,0.9508141279220581,4437.0,4446.0,569.0,578.0,39.15675735473633,0.5321180820465088,0.5,1.0,0.0,0.6666665077209473,0.0,0.0,0.6059736013412476,1152.0,0.0,1152.0,0.0,0.7516818046569824
55,MobileNetV3Small,128,0.3,0.3,32,0,0.8177419304847717,0.7103362083435059,0.8365510702133179,0.8078628778457642,0.8081967234611511,0.8108940124511719,0.618240237236023,0.7757518887519836,5113.0,4027.0,2085.0,999.0,34.88616752624512,0.5200320482254028,0.5200320482254028,0.5200320482254028,0.5200320482254028,0.5200319886207581,0.5200320482254028,0.04006410390138626,0.5223254561424255,649.0,649.0,599.0,599.0,0.7739219665527344
56,MobileNetV3Small,128,0.3,0.3,32,0,0.8105221390724182,0.75,0.7466687560081482,0.8081487417221069,0.8043606877326965,0.8050745129585266,0.6115245819091797,0.7759338021278381,4707.0,4735.0,1569.0,1597.0,35.3861300945282,0.5080357193946838,0.5080357193946838,0.5080357193946838,0.5080357193946838,0.5080356597900391,0.5080357193946838,0.01607142947614193,0.49245136976242065,569.0,569.0,551.0,551.0,0.7842600345611572
57,MobileNetV3Small,128,0.3,0.3,32,0,0.8331330418586731,0.7451562285423279,0.7802683115005493,0.8305288553237915,0.8299441337585449,0.8300960063934326,0.6606695652008057,0.7955952286720276,4769.0,4481.0,1631.0,1343.0,34.57993030548096,0.5180920958518982,0.5180920958518982,0.5180920958518982,0.5180920958518982,0.5180920362472534,0.5180920958518982,0.03618421033024788,0.44979289174079895,630.0,630.0,586.0,586.0,0.7969129085540771
58,MobileNetV3Small,128,0.3,0.3,32,0,0.8237903118133545,0.7151391506195068,0.8528173565864563,0.8175403475761414,0.8194870352745056,0.8215774297714233,0.6393581628799438,0.8339653611183167,5267.0,4078.0,2098.0,909.0,33.5943660736084,0.5106908082962036,0.5106908082962036,0.5106908082962036,0.5106908082962036,0.5106908082962036,0.5106908082962036,0.021381579339504242,0.4823160171508789,621.0,621.0,595.0,595.0,0.7737016677856445
59,MobileNetV3Small,128,0.3,0.3,32,0,0.8352452516555786,0.7671123743057251,0.7683354616165161,0.8283227682113647,0.8289558291435242,0.83127760887146,0.6591046452522278,0.7867682576179504,4819.0,4809.0,1463.0,1453.0,34.366193532943726,0.5142857432365417,0.5142857432365417,0.5142857432365417,0.5142857432365417,0.514285683631897,0.5142857432365417,0.02857142873108387,0.6145037412643433,576.0,576.0,544.0,544.0,1.0964860916137695
