folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
45,ResNet50V2,128,0.3,0.3,32,5,0.9893295764923096,0.989139199256897,0.9901348948478699,0.989182710647583,0.9896999001502991,0.9902241230010986,0.979441225528717,0.999555766582489,4918.0,4913.0,54.0,49.0,199.9841547012329,0.9720394611358643,0.969647228717804,0.9720394611358643,0.9695723652839661,0.9710272550582886,0.9716150164604187,0.941636323928833,0.9941758513450623,1182.0,1179.0,37.0,34.0,2.101304769515991
46,ResNet50V2,128,0.3,0.3,32,1,0.9672953486442566,0.9659455418586731,0.9674959778785706,0.9658120274543762,0.9665958881378174,0.9674201607704163,0.9332693219184875,0.9936060309410095,4822.0,4814.0,170.0,162.0,131.298907995224,0.9645270109176636,0.9636824131011963,0.9636824131011963,0.9636824131011963,0.9636824131011963,0.9636824131011963,0.9273648858070374,0.9922317266464233,1141.0,1141.0,43.0,43.0,1.7623517513275146
47,ResNet50V2,128,0.3,0.3,32,8,0.9973587989807129,0.9971562027931213,0.9973587989807129,0.9971590638160706,0.9972587823867798,0.9973865747451782,0.9945424199104309,0.999975323677063,4909.0,4908.0,14.0,13.0,248.06697344779968,0.9719551205635071,0.9719551205635071,0.9719551205635071,0.9719551205635071,0.9719551205635071,0.9719551205635071,0.9439102411270142,0.9903321862220764,1213.0,1213.0,35.0,35.0,2.0230202674865723
48,ResNet50V2,128,0.3,0.3,32,5,0.9868184328079224,0.9862275719642639,0.9868184328079224,0.9858147501945496,0.9861140847206116,0.9864646792411804,0.9722828269004822,0.9994618892669678,4941.0,4938.0,69.0,66.0,199.63301753997803,0.9713541865348816,0.9722222089767456,0.9722222089767456,0.9722222089767456,0.9722883701324463,0.9721068143844604,0.9444648027420044,0.9938915967941284,1120.0,1120.0,32.0,32.0,1.9312303066253662
49,ResNet50V2,128,0.3,0.3,32,2,0.9740816354751587,0.9740445613861084,0.9726530909538269,0.9742289185523987,0.9735115170478821,0.9729257822036743,0.9471458196640015,0.9962781071662903,4766.0,4773.0,127.0,134.0,138.99866271018982,0.9624999761581421,0.961778461933136,0.9632812738418579,0.961718738079071,0.9624994397163391,0.9633285403251648,0.9250465631484985,0.9861355423927307,1233.0,1231.0,49.0,47.0,1.8177697658538818
50,ResNet50V2,128,0.3,0.3,32,2,0.9696663022041321,0.9677354097366333,0.9704752564430237,0.9677419066429138,0.9692249894142151,0.9705460071563721,0.9384357929229736,0.9955703020095825,4799.0,4785.0,160.0,146.0,124.28018093109131,0.9703947305679321,0.9743164777755737,0.9671052694320679,0.9745065569877625,0.9703055024147034,0.9682735800743103,0.9418390989303589,0.9950116872787476,1176.0,1185.0,31.0,40.0,1.7480852603912354
51,ResNet50V2,128,0.3,0.3,32,5,0.9848394393920898,0.9846429824829102,0.9848394393920898,0.9846735596656799,0.9847737550735474,0.9849192500114441,0.9695958495140076,0.9989024996757507,4937.0,4936.0,77.0,76.0,197.02161312103271,0.9678819179534912,0.9678819179534912,0.9678819179534912,0.9678819179534912,0.9678819179534912,0.9678819179534912,0.9357638955116272,0.9872289896011353,1115.0,1115.0,37.0,37.0,2.3479065895080566
52,ResNet50V2,128,0.3,0.3,32,7,0.9955456852912903,0.9957455396652222,0.9951407313346863,0.9957661032676697,0.9954554438591003,0.9952036142349243,0.9909542798995972,0.999779462814331,4915.0,4918.0,21.0,24.0,231.72871923446655,0.9671474099159241,0.9664000272750854,0.9679487347602844,0.9663461446762085,0.9673182368278503,0.9676307439804077,0.9343269467353821,0.9897217154502869,1208.0,1206.0,42.0,40.0,2.074213981628418
53,ResNet50V2,128,0.3,0.3,32,6,0.9881172180175781,0.9870954751968384,0.9872977137565613,0.9867719411849976,0.9868782162666321,0.9870120882987976,0.9737935066223145,0.9994326829910278,4819.0,4818.0,63.0,62.0,214.47053933143616,0.9664062261581421,0.9664586782455444,0.967968761920929,0.9664062261581421,0.9672235250473022,0.9679183959960938,0.9343971014022827,0.9896007776260376,1239.0,1237.0,43.0,41.0,2.1231894493103027
54,ResNet50V2,128,0.3,0.3,32,3,0.9788634181022644,0.9796569347381592,0.9794616103172302,0.9796195030212402,0.9795233607292175,0.9794652462005615,0.959094226360321,0.9975674152374268,4912.0,4913.0,102.0,103.0,163.11347031593323,0.9678819179534912,0.9678819179534912,0.9678819179534912,0.9678819179534912,0.9678819179534912,0.9678819179534912,0.9357638955116272,0.9894027709960938,1115.0,1115.0,37.0,37.0,1.9533963203430176
